"","logFC","logCPM","PValue","FDR"
"YGL242C",-0.607317371185095,5.4709025446399,0.0646102356836701,0.251133832746646
"YIL124W",-0.529710905257696,6.91922880564374,0.0647036320619652,0.25118936423248
"YLR218C",-0.771791987896628,5.00203107775075,0.0647206899419828,0.25118936423248
"YGR032W",-0.494219705551979,7.34345303832935,0.064781823922707,0.25123997637136
"YMR027W",-0.510147693353332,7.52619051085672,0.0649936943845362,0.251874673193485
"YBR214W",-0.657509825875145,8.8123765557819,0.0650950529347896,0.252080471854218
"YKR035W-A",-0.499480105025076,6.47622846076653,0.0656514011566952,0.254037703287173
"YDR249C",0.970071519467294,4.05832001080236,0.0656977291617478,0.254037703287173
"YER140W",0.703778598253476,5.05843285713186,0.0659383552409421,0.254779561966481
"YOR076C",0.638857239063743,5.6100064983664,0.066143304094359,0.255373430692988
"YLL040C",-0.617211856353951,8.21504749399807,0.0661898210486804,0.255373430692988
"YDL045C",-0.533577864692253,5.91006614273229,0.0663362615824519,0.255749542809394
"YPL089C",0.565409490731844,6.34385475599645,0.0664160700201994,0.255868399546845
"YLR203C",-0.485161015831656,7.40634372250062,0.0673270720174611,0.258913123874875
"YDL104C",-0.89566607902595,4.4103045305558,0.067385352079254,0.258913123874875
"YPR026W",-0.738465458622238,7.09738914940606,0.0673925797356722,0.258913123874875
"YHR086W",-0.599673379166898,6.14083310967543,0.0674046417438419,0.258913123874875
"YGL146C",-0.884718283655135,4.76048377651447,0.0675167743050877,0.259153290940322
"YER012W",-0.577795669054778,7.84831252801415,0.0679097676823968,0.260470357101939
"YMR061W",0.629899238271824,6.45621746769582,0.0681664340405912,0.261228711883941
"YIL161W",0.617027649874594,5.39601268769729,0.0682074967476447,0.261228711883941
"YPL019C",0.531878184482762,7.73268278510291,0.0685367393983686,0.262297382137053
"YKR042W",0.796549604225364,9.7689155791048,0.0690124006066477,0.263924436873446
"YNL284C",-0.492206216532029,6.68539763146415,0.0691582085107066,0.264077381878012
"YOR285W",-0.667580884688906,8.97589853966524,0.0692395469548905,0.264077381878012
"YLR035C",-0.651453048728054,5.48704353865046,0.0692632128117091,0.264077381878012
"YBR294W",-2.05540922931367,6.45956043582678,0.0692967745098162,0.264077381878012
"YDL233W",-0.526246105952064,5.76392590676598,0.0693537989785014,0.264077381878012
"YMR276W",-0.635848240829604,8.55813309682781,0.069355698303337,0.264077381878012
"YOL009C",-0.788111209399292,4.74736114499123,0.0695462956382297,0.264610231911225
"YGL050W",0.716561710337033,5.31004679017814,0.0700548660869675,0.26629819346891
"YDR137W",0.522929810415321,6.06280037717927,0.070131437707836,0.26629819346891
"YLR370C",-0.518397996415923,6.93014992060849,0.0701428625982427,0.26629819346891
"YLR083C",0.479530980391209,7.17372274952462,0.070505779744311,0.26748162192032
"YJR152W",-1.09156916814374,5.52295457278293,0.0708231925485148,0.268490825742701
"YPR015C",-0.865643835413614,4.3859059040428,0.0709991928510287,0.268962859647407
"YPR080W",0.852110609796235,13.4634220503011,0.0711638150805579,0.269391137667271
"YML106W",0.56199003982346,7.75178267060878,0.0713054535389875,0.269731853213375
"YLR024C",-0.483278064470036,6.6299895922852,0.0713878599530492,0.269848176841338
"YCR043C",0.658756983402337,5.27405105201219,0.0714610186292938,0.269929400809422
"YBR074W",0.491450858196033,6.39860942952364,0.0715476078458749,0.269993120187124
"YDR084C",-0.543375793360009,5.69622352177454,0.0715812541078037,0.269993120187124
"YLR285W",0.740628406501906,5.38314715772775,0.0717409460914798,0.270374257015885
"YDR209C",0.684929524169448,5.15943606114067,0.0718367574510175,0.270374257015885
"YOR230W",-0.718987580996975,9.65053465817717,0.0718375705853845,0.270374257015885
"YNR017W",0.469839670354448,6.94255490688498,0.0720206093331297,0.270868008031872
"YLR384C",0.48394142432738,7.43222040452243,0.0722365981635469,0.271484884033359
"YBR170C",-0.470853602780543,7.0413184948717,0.0724988382706891,0.272270647676624
"YER007C-A",0.525633522626558,6.28388528340183,0.0725911067045465,0.272270647676624
"YKL027W",0.523055917095994,6.21463888723815,0.0726020314344444,0.272270647676624
"YGL037C",-0.693011065869541,10.0579481734,0.0726640421792614,0.272301261565412
"YDL091C",-0.502695608719258,6.14835056054624,0.0727623979060758,0.272301261565412
"YDL203C",0.54547340017641,5.69474066716846,0.0727906426716348,0.272301261565412
"YOR254C",0.668366846566825,7.65213678953378,0.0728186949477183,0.272301261565412
"YER121W",-0.829548805335331,4.49860813732525,0.0729286825967637,0.272517480604788
"YPR161C",0.506079245802995,6.6112322400855,0.0730498799429457,0.272775248621836
"YPR052C",0.725259307535278,4.7967232932625,0.0732842447193172,0.273454924581223
"YGR002C",-0.530938938804979,5.90742292003274,0.0734973043965412,0.274054188556411
"YPL215W",-0.650299089755998,6.28338273862343,0.073553304843829,0.274067378390986
"YMR258C",-0.49741797453214,6.8082771495469,0.0739733996821664,0.275302548748248
"YNR027W",0.542388878355103,5.69294420527667,0.073996461172173,0.275302548748248
"YDR140W",-0.760588098462914,5.47001799687887,0.0740428945236003,0.275302548748248
"YLR277C",0.596111644541643,6.03859976048815,0.0750658205157571,0.278907429853709
"YDR311W",0.511374922858138,6.07229296416776,0.075164381354144,0.279075144416523
"YJL046W",-0.645796995353557,5.18972690197134,0.0753609360123099,0.279419050566388
"YER169W",-0.566279511916862,6.2671181221327,0.0753697824580973,0.279419050566388
"YLR216C",-0.602457480570554,8.47372153686634,0.075426693129309,0.279419050566388
"YGR255C",-0.516172363508111,7.05235340313042,0.075510343496336,0.279419050566388
"YMR181C",-0.650985696448289,6.06247587949491,0.0755244447549271,0.279419050566388
"YOR368W",0.664899860612004,5.17445284636917,0.0756447669642471,0.279666144813324
"YML107C",0.768142895104907,5.01815612705589,0.075776247247105,0.279954112884637
"YMR125W",0.517302820096105,7.56436296004143,0.0758365011841564,0.279978715325819
"YGR281W",-0.495835304011804,7.14154009253541,0.0759981229669412,0.280377255917585
"YFL016C",-0.578971682666575,8.23894015353089,0.0760793978319684,0.280479022070715
"YJR137C",-1.16455007572956,7.13145421987879,0.076144371421739,0.280520589779383
"YDR150W",-0.602284357585191,7.99431292186365,0.0765667292030336,0.281877796586785
"YOR389W",-0.916741722653634,5.38038236800957,0.076900335253023,0.282196895220204
"YDR454C",0.676494733157536,7.39787021819464,0.0769175896649639,0.282196895220204
"YNL186W",0.518996608048764,6.64686124979544,0.0769504758795333,0.282196895220204
"YDL155W",0.505084772448253,5.98334466345597,0.0769645798385123,0.282196895220204
"YKL214C",0.549029714337593,5.63097829051035,0.0771747533891223,0.282196895220204
"YAR019C",0.529666424227191,6.06428471372676,0.0771862719261191,0.282196895220204
"YCL061C",0.619020011945476,6.0917305915319,0.0772092188751137,0.282196895220204
"YDL036C",0.703627226503638,5.72853928115763,0.0772115014810182,0.282196895220204
"YMR226C",-0.606526448151599,8.37880062520506,0.077260108290486,0.282196895220204
"YOR046C",0.529069320765775,7.14806041481225,0.0773182079013646,0.282196895220204
"YOR228C",-0.528273238866353,5.72042515223448,0.0773656319349479,0.282196895220204
"YGR169C",0.781985868527466,4.54654199348008,0.0773901011131911,0.282196895220204
"YDR248C",-0.625530580964531,5.98134541127984,0.0774235653666927,0.282196895220204
"YJR042W",0.483923256342619,7.17088593557736,0.0774616367939305,0.282196895220204
"YML028W",-0.68402046326542,9.96451842966596,0.0774636959697115,0.282196895220204
"YGR054W",0.554657144353655,7.52373889354087,0.077697040509272,0.28284971402121
"YJL151C",-0.47400538889004,7.42582975533983,0.0777805893866578,0.28295668450968
"YJR009C",-0.888644465117078,11.0381511940973,0.0779176244112348,0.283257947059353
"YIL130W",0.562973509044962,5.63403765939408,0.0780642464191322,0.283593618423885
"YMR088C",-0.576460667282437,6.5527948628852,0.0784947944683132,0.284874921668577
"YDR304C",-0.500969725005959,7.67982394004742,0.0785260120985359,0.284874921668577
"YPL237W",0.809341381581136,8.50893431168745,0.0789962678887491,0.286382028765319
"YBL031W",1.00458139448035,3.81226220349337,0.0791097766552135,0.286592798511963
"YCR046C",-0.556906385875609,5.72160988389169,0.0791641286854445,0.286592798511963
"YGR268C",-0.623294954159816,5.77853194408667,0.079466934631605,0.287226828551694
"YML034W",-0.559722903832404,7.45208756884808,0.0795040022891685,0.287226828551694
"YFL007W",-0.511200120163862,7.82299026300737,0.0795042102001818,0.287226828551694
"YKR069W",-1.34095272705675,5.86504609531318,0.0798102306801397,0.288133134120974
"YMR102C",0.531828478761257,6.55955339245063,0.0800146405054149,0.288671603591359
"YBR230C",-0.531545697062825,7.8031245561668,0.0801263276258772,0.288875041765067
"YKR095W-A",0.819407918509521,4.45729458395184,0.0802975046302586,0.289269873306726
"YDR322C-A",-0.49320829734501,7.43675541498114,0.0803937626055467,0.289269873306726
"YGL195W",0.555627113917914,8.17255642713958,0.0804120799543493,0.289269873306726
"YMR286W",-0.75268073923279,4.61191948307343,0.0804573365074028,0.289269873306726
"YGL026C",-0.991007364400758,8.4501023108986,0.0806164953034783,0.289642758917036
"YEL032W",0.577254404303624,6.45204271775044,0.0807151170124055,0.28979778094351
"YAL028W",-0.524639487696421,5.67475437355682,0.0809360963107885,0.290391598301895
"YKL092C",0.565102751631592,5.93820278639565,0.0810366149517618,0.290552694926564
"YOL084W",-1.17205817568172,7.60003687364566,0.0813072215529651,0.291280232742096
"YOR303W",-0.718012131591962,7.86071029187311,0.0813510450939353,0.291280232742096
"YMR302C",-0.547399030539689,8.02403555053131,0.0816403023764442,0.291813849054095
"YGL129C",-0.541067098445346,6.41738731363014,0.0816447473608646,0.291813849054095
"YCR073W-A",-0.51919426861587,7.23808988453208,0.0816676583685082,0.291813849054095
"YGL104C",-0.558349181290633,5.83181164796892,0.082012254688727,0.292844852012242
"YDR089W",0.4819154418549,7.17623354229912,0.0822399327496976,0.29345724636914
"YGR183C",-0.478959622768521,7.53897798326037,0.0823320295299536,0.293491007572422
"YMR114C",-0.547968567052738,6.20225116655443,0.0823617567192134,0.293491007572422
"YJR143C",0.494159775166954,7.39671122351805,0.0825310779476485,0.293893899930822
"YJL201W",0.529736453300522,5.686336810465,0.08290965247381,0.295040888639771
"YPL157W",0.845397561023648,4.68002726925908,0.0836203702256373,0.297255669076353
"YGL162W",1.02153124365681,4.80263880201908,0.0836458333733228,0.297255669076353
"YDR198C",0.751369269163285,4.80879525163029,0.0838560398599905,0.297800103486465
"YDR158W",-1.49419365928522,9.47032277673984,0.0839697746900757,0.298001428655541
"YNL212W",-0.455717864334422,7.10272784081993,0.0841270872192621,0.298246553031955
"YDR530C",-0.59444071430981,5.7773406703742,0.0841698213513718,0.298246553031955
"YDR246W",-0.600180878847535,5.72623160285281,0.0842101197783562,0.298246553031955
"YKL152C",-0.724635336260585,11.7656310831896,0.0842971413207421,0.298352483915689
"YBL035C",0.65811438856549,5.20356756614511,0.0845282105059307,0.298967753339866
"YPR066W",-0.821496540015708,4.21639874555232,0.084672788301246,0.29909983036285
"YLR005W",-0.464897697966365,6.63542370352089,0.0846800629989769,0.29909983036285
"YBR222C",-0.45965552902319,6.83666354976559,0.0851119091074314,0.300422035930555
"YJL138C",0.821363703457816,9.54305950459796,0.0853644410482302,0.300802073670999
"YLR423C",-0.737645979531233,4.864721582065,0.0853764999759772,0.300802073670999
"YPR037C",-0.570982192073209,5.33680803070109,0.085392319152774,0.300802073670999
"YPR093C",-0.645732955894,5.41645749277518,0.0854504444547391,0.300803990452532
"YOR036W",-0.465901073886028,6.82660771365904,0.0858696654948884,0.301849573383359
"YHR163W",-0.471882286017077,7.54469483773513,0.0859216905124314,0.301849573383359
"YNL092W",-0.768624275624309,4.83618460854014,0.0859616815201761,0.301849573383359
"YGR253C",-0.537738829675357,8.12660820978642,0.085992015769625,0.301849573383359
"YHR024C",-0.485553152863128,6.79879311345846,0.0860588142456175,0.301849573383359
"YDR373W",-0.492056393963877,6.07372869329186,0.0860941547360652,0.301849573383359
"YNL207W",0.714329083076557,5.66432553760085,0.0862809924312278,0.302198147456733
"YDR409W",0.559848915476036,6.35739802059188,0.0863670656165853,0.302198147456733
"YIL017C",-0.55056690112538,7.01508226173785,0.0863719900289786,0.302198147456733
"YOR274W",0.606781546212481,5.2661386884879,0.086424967898231,0.302198147456733
"YOR138C",-0.454101463912671,7.22216294227241,0.0867577389127921,0.303158814769516
"YGR149W",-0.463734426389533,6.69914991074468,0.0871204337300139,0.304222691046519
"YLR443W",0.590316351133648,5.52906736803626,0.0872498854830722,0.304471210262905
"YDR003W-A",-1.03536718783509,4.22517609245756,0.0874937095142366,0.305118250001584
"YDL102W",0.548766687926176,5.71258660551735,0.0876993885970763,0.30561032285912
"YOR038C",0.511515217246069,6.14734724476223,0.0877664341275652,0.30561032285912
"YBR030W",0.834747391702071,4.9769906755692,0.0878103167326836,0.30561032285912
"YDR331W",0.542959215107141,5.6519589876565,0.0881495861400972,0.306480335494889
"YIL084C",0.657550037742651,4.96183884449972,0.08817763098178,0.306480335494889
"YOR384W",-0.82080816677206,5.76440986200561,0.088290082843269,0.306567886406498
"YJR045C",-0.656030765265667,10.6934260780064,0.0883689880220492,0.306567886406498
"YDL194W",-0.529488820970146,6.47534371037791,0.0883788738377078,0.306567886406498
"YHR005C",0.55152236498245,6.42709224305899,0.0886971557467435,0.307467778116117
"YPL196W",-0.692157579072575,6.48338532904131,0.0892780780953379,0.309152461681299
"YBR256C",-0.952115013928808,7.35029385267818,0.0893015054894871,0.309152461681299
"YOR176W",-0.452087808866065,7.30910813282866,0.0894779699796275,0.309407518087664
"YHR045W",0.490811330032914,6.01038032153515,0.089513440862978,0.309407518087664
"YFR014C",-0.501379418723856,7.58483051671031,0.0895528651126623,0.309407518087664
"YOL061W",0.475996506858308,7.36215425313684,0.0896307080671525,0.309471790444682
"YMR097C",-0.870918319264057,6.26759047705504,0.0903419995243463,0.311721668107784
"YDR129C",-0.622987898756234,9.48313152285994,0.0906860423801973,0.312702234583598
"YBL023C",0.607105331936024,5.51516985013081,0.0907904370091746,0.312855701145071
"YML025C",-0.525969899694015,6.20039657076582,0.0910141834856718,0.313419970025807
"YHR013C",0.593129780476785,6.3138456066973,0.091078486212928,0.313434790498245
"YKR091W",0.588924135277609,6.20500116743493,0.0912490937035751,0.313815184665883
"YBL029W",0.574988188493553,5.89605986937374,0.0913406108802926,0.313923257393848
"YPL183W-A",-0.761944435594615,4.93406964207963,0.0919261931082312,0.315564379806729
"YNR026C",0.481198010689726,6.03876577847807,0.091938933014135,0.315564379806729
"YLR259C",-0.650723454008294,10.523754911973,0.0920424907218406,0.315712391024882
"YOR174W",0.62986579171467,5.71836934096359,0.0921658674190846,0.315928143961482
"YMR235C",0.502592328791162,7.82957887233181,0.0924662496985206,0.316731448795928
"YER088C",-0.522900333394307,7.84550071121037,0.0925214760456713,0.316731448795928
"YKL013C",-0.437929124522168,7.18211619891547,0.093042904349109,0.318307879711687
"YNCL0018W",-1.07657217577558,3.84732152446213,0.0932013221297038,0.318641169375375
"YLR060W",0.645744406421061,8.62224647213731,0.0933053538797334,0.318788207107735
"YLR093C",-0.471196991593671,7.10039633732537,0.0934034841754861,0.318914902831856
"YHR059W",-0.684941444443291,4.7188567898227,0.0936574026783252,0.319548649710099
"YBR118W",0.782353909196811,13.541918173691,0.0937114340267749,0.319548649710099
"YOR125C",-0.651172483758729,5.4435101418898,0.0938181098097786,0.319703721882768
"YDL248W",-0.445996890176805,6.70941315786814,0.0940106397512632,0.320150966141199
"YDR261W-B",-0.481491083971096,6.01855647525015,0.0941528901736829,0.320426513529198
"YAL012W",-0.898004093330151,8.38541026854569,0.0942799914103724,0.320582383892545
"YKL121W",-0.500862157460572,6.41218379625792,0.0943214249699161,0.320582383892545
"YCR048W",0.511106638120896,5.96321142769583,0.0944413644059725,0.320738125884757
"YKL105C",-0.542292153687322,6.96779046342614,0.0944900412972131,0.320738125884757
"YKR068C",0.524686325812945,6.1526220456597,0.0945853339200583,0.320853106752198
